Index,OrigKlasa,Yg,Yr,Yi,Yz,Yg_raw_before_second_norm,Yr_raw_before_second_norm,Yi_raw_before_second_norm,Yz_raw_before_second_norm,second_norm_scale,mg,mr,mi,mz,mg_true,mr_true,mi_true,mz_true,err_mg,err_mr,err_mi,err_mz,true_g_minus_r,true_r_minus_i,true_i_minus_z,mg_used_for_Y,mr_used_for_Y,mi_used_for_Y,mz_used_for_Y,Ver09_Y_source,delta_mg_used_minus_mg,delta_mr_used_minus_mr,delta_mi_used_minus_mi,delta_mz_used_minus_mz,Yg_generator_original,Yr_generator_original,Yi_generator_original,Yz_generator_original,Ver09_Y_iz_true_plus_err_ili_magnituda,Greska,Fajl,Yg_mean,Yg_sigma,Yg_min,Yg_max,Yg_u_opsegu,Yg_razlika_od_mean,Yg_razlika_u_sigma,Yr_mean,Yr_sigma,Yr_min,Yr_max,Yr_u_opsegu,Yr_razlika_od_mean,Yr_razlika_u_sigma,Yi_mean,Yi_sigma,Yi_min,Yi_max,Yi_u_opsegu,Yi_razlika_od_mean,Yi_razlika_u_sigma,Yz_mean,Yz_sigma,Yz_min,Yz_max,Yz_u_opsegu,Yz_razlika_od_mean,Yz_razlika_u_sigma,Sva_cetiri_Y_u_opsegu,NominalnaGreskaIzImenaFajla,DetektovanaGreskaIzErrKolona,GreskaZaNaslovGrafikaNominalna,ImaErrKolone,ErrKolone,GreskaDetektovanaSigmaMean,GreskaDetektovanaMaxAbs,SveErrKoloneNula
1,S,0.8500545572283383,1.0,1.1112925426089253,1.0081231784058724,0.801945,0.998109,1.104425,0.996681,1.001894,13.55895,12.772567,12.307996,12.253783,13.537757,12.690173,12.230278,12.181728,0.021193,0.082394,0.077718,0.072055,0.847584,0.459895,0.04855,13.55895,12.772567,12.307996000000001,12.253783,true_plus_err_columns,0.0,0.0,1.7763568394002505e-15,0.0,0.803464,1.0,1.106517,0.998569,True,0.05818741981067961,mySynt0.1.csv,0.802883,0.028202,0.7746810000000001,0.831085,False,0.04717155722833832,1.6726316299673187,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,True,0.0077625426089253935,0.17530584030996824,0.996137,0.054389,0.941748,1.050526,True,0.01198617840587235,0.22037872374694056,False,0.1,0.05818741981067961,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.05818741981067961,0.1,False
2,C,1.0104732010538644,1.0,1.0113307211828608,1.0668702380499573,0.962895,1.000246,1.006744,0.99675,0.999754,12.562892,11.964203,11.601971,11.383924,12.544996,11.893677,11.536646,11.387479,0.017895,0.070526,0.065324,-0.003555,0.65132,0.35703,0.149168,12.562890999999999,11.964203,11.60197,11.383924,true_plus_err_columns,-1.0000000010279564e-06,0.0,-1.0000000010279564e-06,0.0,0.962658,1.0,1.006496,0.996504,True,0.05818741981067961,mySynt0.1.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,0.046563201053864356,2.65635239054506,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,True,0.0058977211828608045,0.3137419503596555,0.996708,0.02437,0.972338,1.021078,False,0.07016223804995725,2.8790413643806834,False,0.1,0.05818741981067961,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.05818741981067961,0.1,False
3,S,0.9052455529340141,1.0,1.0767279828880307,1.073008593122026,0.802655,1.000377,1.105122,0.997244,0.999623,11.328782,10.610698,10.180433,10.02419,11.406704,10.557616,10.0995,10.051022,-0.077922,0.053082,0.080933,-0.026832,0.849088,0.458116,0.048478,11.328782,10.610698,10.180433,10.024189999999999,true_plus_err_columns,0.0,0.0,0.0,-1.7763568394002505e-15,0.802352,1.0,1.104705,0.996868,True,0.05818741981067961,mySynt0.1.csv,0.802883,0.028202,0.7746810000000001,0.831085,False,0.10236255293401408,3.6296203437349863,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,True,-0.026802017111969167,-0.6052849392946966,0.996137,0.054389,0.941748,1.050526,False,0.07687159312202585,1.4133665469493069,False,0.1,0.05818741981067961,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.05818741981067961,0.1,False
4,S,0.8793982559941355,1.0,1.1120440736931168,0.9574206714507716,0.803759,1.000664,1.102311,0.996984,0.999336,11.797335,11.0478,10.582495,10.585043,11.845704,10.997797,10.542758,10.491797,-0.048368,0.050003,0.039737,0.093246,0.847906,0.455039,0.050961,11.797336,11.0478,10.582495,10.585043,true_plus_err_columns,9.999999992515995e-07,0.0,0.0,0.0,0.803225,1.0,1.101579,0.996323,True,0.05818741981067961,mySynt0.1.csv,0.802883,0.028202,0.7746810000000001,0.831085,False,0.07651525599413544,2.713114530676386,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,True,0.008514073693116853,0.19227808701709243,0.996137,0.054389,0.941748,1.050526,True,-0.03871632854922846,-0.7118411544471945,False,0.1,0.05818741981067961,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.05818741981067961,0.1,False
5,S,0.7933353384563617,1.0,1.2479615361106777,1.0930881847121274,0.802933,1.000459,1.103282,0.997536,0.999541,12.274286,11.412928,10.822424,10.80629,12.213653,11.364853,10.908636,10.85803,0.060633,0.048075,-0.086211,-0.05174,0.8488,0.456218,0.050606,12.274286,11.412928,10.822424999999999,10.806289999999999,true_plus_err_columns,0.0,0.0,9.999999992515995e-07,-1.7763568394002505e-15,0.802565,1.0,1.102776,0.997079,True,0.05818741981067961,mySynt0.1.csv,0.802883,0.028202,0.7746810000000001,0.831085,True,-0.009547661543638286,-0.3385455479624951,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,False,0.14443153611067783,3.261778141614224,0.996137,0.054389,0.941748,1.050526,False,0.09695118471212738,1.7825513378096192,False,0.1,0.05818741981067961,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.05818741981067961,0.1,False
6,C,1.1001613915678568,1.0,1.1153891100472126,1.0548492538161183,0.962811,1.000768,1.006855,0.997214,0.999232,13.431883,12.925524,12.456958,12.357548,13.487799,12.835817,12.479234,12.329681,-0.055916,0.089707,-0.022276,0.027867,0.651981,0.356583,0.149553,13.431883000000001,12.925524000000001,12.456958,12.357548000000001,true_plus_err_columns,1.7763568394002505e-15,1.7763568394002505e-15,0.0,1.7763568394002505e-15,0.962072,1.0,1.006082,0.996448,True,0.05818741981067961,mySynt0.1.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,0.1362513915678567,7.772912976659063,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,0.10995611004721262,5.849351529269743,0.996708,0.02437,0.972338,1.021078,False,0.05814125381611823,2.385771596886263,False,0.1,0.05818741981067961,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.05818741981067961,0.1,False
7,X,0.863254398763154,1.0,1.0698083911378748,1.0556365046131124,0.943851,0.999288,1.051822,1.090734,1.000712,12.650054,11.880402,11.457136,11.311615,12.595388,11.92342,11.517792,11.31835,0.054666,-0.043019,-0.060656,-0.006735,0.671968,0.405629,0.199442,12.650053999999999,11.880401,11.457136,11.311615,true_plus_err_columns,-1.7763568394002505e-15,-9.999999992515995e-07,0.0,0.0,0.944524,1.0,1.052571,1.091511,True,0.05818741981067961,mySynt0.1.csv,0.943734,0.020913,0.922821,0.9646469999999999,False,-0.08047960123684594,-3.8483049412731765,1.0,0.006827,0.993173,1.006827,True,0.0,0.0,1.050969,0.016362,1.034607,1.067331,False,0.018839391137874806,1.151411266218971,1.09056,0.031115,1.059445,1.121675,False,-0.03492349538688755,-1.122400623072073,False,0.1,0.05818741981067961,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.05818741981067961,0.1,False
8,X,0.9030063410351462,1.0,1.0036493322742028,1.0716861052909075,0.942902,1.000952,1.050402,1.09049,0.999049,13.380565,12.659792,12.305837,12.074623,13.424169,12.749303,12.346947,12.146282,-0.043604,-0.089511,-0.04111,-0.071659,0.674867,0.402356,0.200665,13.380564999999999,12.659792,12.305837,12.074622999999999,true_plus_err_columns,-1.7763568394002505e-15,0.0,0.0,-1.7763568394002505e-15,0.942005,1.0,1.049403,1.089452,True,0.05818741981067961,mySynt0.1.csv,0.943734,0.020913,0.922821,0.9646469999999999,False,-0.04072765896485375,-1.9474804650147635,1.0,0.006827,0.993173,1.006827,True,0.0,0.0,1.050969,0.016362,1.034607,1.067331,False,-0.04731966772579721,-2.8920466767997315,1.09056,0.031115,1.059445,1.121675,True,-0.01887389470909251,-0.6065850782289092,False,0.1,0.05818741981067961,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.05818741981067961,0.1,False
9,K,0.7820080072972331,1.0,1.0135080441246456,1.0541625900968736,0.856726,1.003402,1.071079,1.019972,0.99661,13.331095,12.454123,12.089556,11.886853,13.242571,12.460988,12.040121,11.933205,0.088524,-0.006865,0.049434,-0.046351,0.781582,0.420867,0.106917,13.331095,12.454123000000001,12.089554999999999,11.886854,true_plus_err_columns,0.0,1.7763568394002505e-15,-1.0000000010279564e-06,9.999999992515995e-07,0.853821,1.0,1.067448,1.016514,True,0.05818741981067961,mySynt0.1.csv,0.856062,0.02206,0.834002,0.878122,False,-0.07405399270276691,-3.35693529930947,1.0,0.020017,0.979983,1.020017,True,0.0,0.0,1.071515,0.03886,1.032655,1.110375,False,-0.05800695587535443,-1.4927163117692854,1.019998,0.041225,0.978773,1.061223,True,0.03416459009687367,0.8287347506821995,False,0.1,0.05818741981067961,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.05818741981067961,0.1,False
10,S,0.8103838920617018,1.0,1.0359776831160485,0.9140458895988748,0.803264,1.001227,1.1035,0.99809,0.998775,12.458543,11.62027,11.231894,11.207849,12.490309,11.641124,11.185524,11.134531,-0.031766,-0.020854,0.04637,0.073319,0.849185,0.4556,0.050993,12.458543,11.62027,11.231893999999999,11.20785,true_plus_err_columns,0.0,0.0,-1.7763568394002505e-15,1.0000000010279564e-06,0.80228,1.0,1.102148,0.996867,True,0.05818741981067961,mySynt0.1.csv,0.802883,0.028202,0.7746810000000001,0.831085,True,0.007500892061701792,0.26597021706622903,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,False,-0.06755231688395136,-1.5255717453466884,0.996137,0.054389,0.941748,1.050526,False,-0.08209111040112527,-1.5093329607296562,False,0.1,0.05818741981067961,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.05818741981067961,0.1,False
