Greska,Fajl,Klasa,BrojAsteroida,SvaCetiriUOpsegu,ProcSvaCetiriUOpsegu,Yg_u_opsegu_broj,Yg_u_opsegu_proc,Yg_mean_observed,Yg_std_observed,Yr_u_opsegu_broj,Yr_u_opsegu_proc,Yr_mean_observed,Yr_std_observed,Yi_u_opsegu_broj,Yi_u_opsegu_proc,Yi_mean_observed,Yi_std_observed,Yz_u_opsegu_broj,Yz_u_opsegu_proc,Yz_mean_observed,Yz_std_observed,NominalnaGreskaIzImenaFajla,DetektovanaGreskaIzErrKolona,GreskaZaNaslovGrafikaNominalna,ImaErrKolone,ErrKolone,GreskaDetektovanaSigmaMean,GreskaDetektovanaMaxAbs,SveErrKoloneNula
0.11637483268064394,mySynt0.2.csv,A,16,0,0.0,1,6.25,0.6871985148885258,0.07690386346975962,16,100.0,1.0,0.0,1,6.25,1.193746674039543,0.17810509504110755,1,6.25,1.0256250724137472,0.1922042214167487,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
0.11637483268064394,mySynt0.2.csv,B,72,0,0.0,3,4.166666666666666,0.9972308020559204,0.17785118398019267,72,100.0,1.0,0.0,13,18.055555555555554,0.9791911976727916,0.15060585783319144,23,31.944444444444443,0.9406349982336049,0.16637092376477794,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
0.11637483268064394,mySynt0.2.csv,C,2026,4,0.19743336623889435,202,9.970384995064165,0.9722849317480523,0.14988404284469026,2026,100.0,1.0,0.0,187,9.230009871668312,1.0140107557270814,0.15168563548644673,261,12.882527147087858,1.0028403749386836,0.1555544077625801,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
0.11637483268064394,mySynt0.2.csv,D,125,4,3.2,32,25.6,0.8773195544885442,0.13344858301121032,125,100.0,1.0,0.0,31,24.8,1.0998221631226202,0.16593715830284167,44,35.199999999999996,1.2068391815457558,0.20088177883974181,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
0.11637483268064394,mySynt0.2.csv,K,113,1,0.8849557522123894,21,18.58407079646018,0.8481409933889701,0.13636997842089713,113,100.0,1.0,0.0,18,15.929203539823009,1.074532392586474,0.17495770716239348,16,14.15929203539823,1.024417134316042,0.15468232319976463,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
0.11637483268064394,mySynt0.2.csv,L,128,1,0.78125,33,25.78125,0.8295666246936408,0.14065017824047846,128,100.0,1.0,0.0,24,18.75,1.114167392116732,0.20058597368803507,25,19.53125,1.1155636372097562,0.1760083779080999,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
0.11637483268064394,mySynt0.2.csv,O,0,0,0.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
0.11637483268064394,mySynt0.2.csv,S,1009,16,1.5857284440039643,173,17.145688800792865,0.8139127651065665,0.12880722693236363,1009,100.0,1.0,0.0,193,19.127849355797817,1.1144697742514595,0.17955353968054438,255,25.272547076313177,1.0035983147357999,0.16744235590684886,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
0.11637483268064394,mySynt0.2.csv,V,65,3,4.615384615384616,16,24.615384615384617,0.7954657623471723,0.11791478311320895,65,100.0,1.0,0.0,15,23.076923076923077,1.1145025247950462,0.1908657062535001,31,47.69230769230769,0.7010852033017616,0.13718890952412813,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
0.11637483268064394,mySynt0.2.csv,X,446,1,0.2242152466367713,53,11.883408071748878,0.9597396090492886,0.1476045705661926,446,100.0,1.0,0.0,48,10.762331838565023,1.0705212917696953,0.16468349097858925,60,13.452914798206278,1.1081169662543777,0.16937712342039507,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
