Greska,Fajl,Klasa,BrojAsteroida,SvaCetiriUOpsegu,ProcSvaCetiriUOpsegu,Yg_u_opsegu_broj,Yg_u_opsegu_proc,Yg_mean_observed,Yg_std_observed,Yr_u_opsegu_broj,Yr_u_opsegu_proc,Yr_mean_observed,Yr_std_observed,Yi_u_opsegu_broj,Yi_u_opsegu_proc,Yi_mean_observed,Yi_std_observed,Yz_u_opsegu_broj,Yz_u_opsegu_proc,Yz_mean_observed,Yz_std_observed,NominalnaGreskaIzImenaFajla,DetektovanaGreskaIzErrKolona,GreskaZaNaslovGrafikaNominalna,ImaErrKolone,ErrKolone,GreskaDetektovanaSigmaMean,GreskaDetektovanaMaxAbs,SveErrKoloneNula
0.028731951554634563,mySynt0.05.csv,A,16,2,12.5,9,56.25,0.6762918860076375,0.032523706963570306,16,100.0,1.0,0.0,6,37.5,1.1389923948207503,0.040482663184169744,8,50.0,1.0252498938912948,0.05740671712230968,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
0.028731951554634563,mySynt0.05.csv,B,72,2,2.7777777777777777,15,20.833333333333336,0.988324162779749,0.0430560531126324,72,100.0,1.0,0.0,33,45.83333333333333,0.9983643784516523,0.07056378933609501,45,62.5,0.9478075239754808,0.07297331161882843,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
0.028731951554634563,mySynt0.05.csv,C,2026,104,5.133267522211254,654,32.28035538005923,0.964198198943907,0.04052557370524692,2026,100.0,1.0,0.0,617,30.454096742349456,1.0054860320391814,0.0440527804504117,816,40.276406712734456,0.9969758919842931,0.044229211826170824,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
0.028731951554634563,mySynt0.05.csv,D,125,24,19.2,63,50.4,0.8683065583383613,0.048248150019060305,125,100.0,1.0,0.0,63,50.4,1.1036236871221856,0.07208882978122073,75,60.0,1.197273281303866,0.12574746213213864,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
0.028731951554634563,mySynt0.05.csv,K,113,12,10.619469026548673,42,37.16814159292036,0.8467060627077938,0.04276621345064286,113,100.0,1.0,0.0,62,54.86725663716814,1.072302379900235,0.05968645478637259,53,46.902654867256636,1.0205890480486768,0.059817762021066624,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
0.028731951554634563,mySynt0.05.csv,L,128,22,17.1875,69,53.90625,0.8095938769022765,0.04684777367572223,128,100.0,1.0,0.0,63,49.21875,1.108074943774681,0.0772598751349157,57,44.53125,1.112844627815619,0.062115654973494146,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
0.028731951554634563,mySynt0.05.csv,O,0,0,0.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
0.028731951554634563,mySynt0.05.csv,S,1009,144,14.271555996035678,451,44.697720515361745,0.8048076770056001,0.045136519916277186,1009,100.0,1.0,0.0,495,49.05847373637265,1.1050249402017194,0.06693294324168651,551,54.60852329038652,1.0014752951957593,0.07083336128289619,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
0.028731951554634563,mySynt0.05.csv,V,65,12,18.461538461538463,41,63.07692307692307,0.7785362560330163,0.04803707309842085,65,100.0,1.0,0.0,27,41.53846153846154,1.1174402877594924,0.08801712287772916,46,70.76923076923077,0.6988532564274195,0.09056619612376823,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
0.028731951554634563,mySynt0.05.csv,X,446,25,5.605381165919283,180,40.35874439461883,0.9439952009616573,0.040353106359766196,446,100.0,1.0,0.0,112,25.112107623318387,1.052310203615646,0.04450309249180557,190,42.600896860986545,1.0887506960984366,0.052536468169343445,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
